Inlet TSS (mg/L),Inlet pH,Outlet TSS (mg/L),Outlet pH,Inlet Disch (m3/s),Kolom T1,Kolom T2,Kolom T3,Efisiensi_TSS,Delta_pH,Beban_TSS
-0.8971368671313817,0.6792200900799078,-0.7665254694131607,0.5802877548618006,0.07797663026212008,-1.1725300105966816,-1.1736731923196593,-1.1748280354173353,-0.04720862180359738,0.146450563393744,-0.7283676302526001
-0.9902829297895127,-1.4635800674898827,-0.7449856641999456,-0.4063671708314878,0.07797663026212008,-1.0059477939753703,-1.1736731923196593,-1.1748280354173353,-0.2204884512070226,0.9809783944389339,-0.7980613842922306
-0.9759527663036464,1.668204778189042,-0.4434283912149355,0.5222492298210176,0.07797663026212008,-1.0059477939753703,-1.0070189263635871,-1.1748280354173353,-0.5052992205303332,-1.0589785258937516,-0.7873392682861337
-1.0081956341468454,1.503373996837516,-0.3141895599356454,0.5802877548618006,0.07797663026212008,-1.0059477939753703,-1.0070189263635871,-1.0081006959189331,-0.7065409823616503,-0.7808025822120161,-0.8114640292998518
-1.0619337472188441,1.8330355595405605,-0.5511274172810106,0.5512684923414104,-0.025961227293867784,-1.0059477939753703,-1.0070189263635871,-1.0081006959189331,-0.5678930856002552,-1.198066497734609,-0.8684990171935282
-1.104924237676443,1.956658645554207,-0.7665254694131607,0.4642107047802372,-0.025961227293867784,-1.1840440852635206,-1.0070189263635871,-1.0081006959189331,-0.41792463279850683,-1.4762424414163444,-0.9000497413263017
-1.1156718602908426,2.2863202082572442,-0.9173041059056657,0.3771529172190639,-0.025961227293867784,-1.1840440852635206,-1.1851922469983922,-1.0081006959189331,-0.2666743326951879,-1.9862316714995076,-0.907937422359495
-1.0977591559335098,2.203904817581485,-0.9819235215453107,0.8124418550249277,-0.025961227293867784,-1.1840440852635206,-1.1851922469983922,-1.1863521409006477,-0.1579989724390519,-1.198066497734609,-0.8947912873041727
-1.0905940741905766,1.5445816921753956,-0.8742244954792356,0.8414611175453179,-0.025961227293867784,-1.1840440852635206,-1.1851922469983922,-1.1863521409006477,-0.2663633286944558,-0.40990132396971046,-0.8895328332820438
-1.0619337472188441,1.0088816527829525,-0.9173041059056657,0.7253840674637544,-0.025961227293867784,-1.1840440852635206,-1.1851922469983922,-1.1863521409006477,-0.16427057635627174,0.007362591552878325,-0.8684990171935282
-1.0690988289617773,0.6792200900799078,-0.9388439111188808,0.08696029201515641,-0.025961227293867784,-1.1840440852635206,-1.1851922469983922,-1.1863521409006477,-0.153491772428428,-0.6417146103711546,-0.8737574712156571
-1.0834289924476437,0.7616354807556671,-0.9819235215453107,0.4932299673006274,-0.025961227293867784,-1.1840440852635206,-1.1851922469983922,-1.1863521409006477,-0.13153247001642412,-0.08536272300769604,-0.8842743792599149
-1.1013416968049765,2.0390740362299664,0.00890751826257973,1.5959619430754795,-0.12989908484985566,-1.1840440852635206,-1.1851922469983922,-1.1863521409006477,-1.294773110134093,0.23917587795431836,-0.913683245290992
-1.1120893194193762,1.7918278642026808,-0.0557118973770653,1.6830197306366501,-0.12989908484985566,-1.1725300105966816,-1.1851922469983922,-1.1863521409006477,-1.2515863655897823,0.6564397934769113,-0.9214170203528059
-1.1264194829052425,1.5445816921753956,-0.12033131301671034,1.5669426805550892,-0.12989908484985566,-1.1725300105966816,-1.1736731923196593,-1.1863521409006477,-1.2178248908079288,0.7491651080374938,-0.9317287204352247
